year,season,district,taluka,col_count,sno,revenue_circle,insurance_units,farmers,app_loanee,app_non_loanee,area_insured_hect,farmers_premium_rs,state_premium_rs,goi_premium_rs,gross_premium_rs,sum_insured_rs,gender_male,gender_female,gender_others,cat_sc,cat_st,cat_obc,cat_gen,farmer_marginal,farmer_small,farmer_others,claim_prevented_sowing,claim_localized,claim_midterm,claim_yield_based,claim_post_harvest,claim_wbcis,claim_total
2022,Kharif,Yavatmal,Mahagaon,29,2,Gunj,1,3110,110,5843,3852.28,4242375.97,9914788.13,9914788.13,24071952.23,170806769.79,4649,1303,1,154,30,2035,3734,325,5491,137,0,372,0,81,3,0,456
2022,Kharif,Yavatmal,Mahagaon,29,3,Hivra,1,2767,155,5275,4005.29,4845458.23,10266661.21,10266661.21,25378780.65,180437262.32,4205,1225,0,107,126,1354,3843,278,4988,164,0,428,0,177,9,0,614
2022,Kharif,Yavatmal,Mahagaon,29,4,KaliDoulatkhan,1,2113,168,5075,2949.64,4197393.88,6539999.72,6539999.72,17277393.32,131219138.94,4085,1154,4,318,425,2010,2490,211,4827,205,0,276,0,111,3,0,390
2022,Kharif,Yavatmal,Mahagaon,29,5,Kasola,1,1912,50,3946,2528.02,2959079.45,6359366.86,6359366.86,15677813.17,112072095.12,3183,813,0,185,129,1774,1908,167,3780,49,0,255,0,65,4,0,324
2022,Kharif,Yavatmal,Mahagaon,29,6,Mahagaon,1,2962,57,6438,4013.75,4656597.8,10087431.28,10087431.28,24831460.36,177573975.01,4941,1554,0,188,276,1728,4303,292,6138,65,0,251,0,65,10,0,326
2022,Kharif,Yavatmal,Mahagaon,29,7,Morath,1,3016,77,7080,3934.05,4978424.97,9291136.27,9291136.27,23560697.51,174171507.23,5466,1689,2,304,445,2830,3578,196,6847,114,0,447,0,96,9,0,552
2022,Kharif,Yavatmal,Maregaon,29,1,Botoni,1,1163,1900,1102,2271.53,3783201.92,4446168.15,4446168.15,12675538.22,101094630.97,2473,529,0,83,328,2320,271,292,2196,514,0,264,0,190,12,0,466
2022,Kharif,Yavatmal,Maregaon,29,2,Kumbha,1,1510,3033,739,2678.91,4695684.37,4971636.28,4971636.28,14638956.93,118847270.38,3229,540,3,70,284,3166,252,190,2615,967,0,303,0,185,15,0,503
2022,Kharif,Yavatmal,Maregaon,29,3,Mardi,1,1640,2538,1325,2786.83,4935658.42,5149017.87,5149017.87,15233694.16,125421060.92,3290,568,5,87,190,3325,261,205,3211,447,0,231,0,321,8,0,560
2022,Kharif,Yavatmal,Maregaon,29,4,Maregaon,1,1657,2917,1459,2761.68,4688870.4,5375098.16,5375098.16,15439066.72,123152145.85,3584,786,6,82,174,3625,495,499,3397,480,0,259,0,244,13,0,516
2022,Kharif,Yavatmal,Maregaon,29,5,Wanoja,1,1147,1325,1320,1991.48,3531521.28,3695336.64,3695336.64,10922194.56,89834770.11,2308,332,5,70,105,2196,274,310,2006,329,0,158,0,190,6,0,354
2022,Kharif,Yavatmal,Ner,29,1,Malkhed,1,2586,196,4486,4444.1,5160757.93,11942884.54,11942884.54,29046527.01,201158390.66,3613,1069,0,525,139,2646,1372,314,4179,189,0,257,0,34,24,0,315
2022,Kharif,Yavatmal,Ner,29,2,Manikwada,1,2788,112,6504,4837.57,5408931.3,12626976.93,12626976.93,30662885.16,212357701.53,5261,1350,5,575,89,4595,1357,318,6033,265,0,258,0,70,23,0,351
2022,Kharif,Yavatmal,Ner,29,3,Mozar,1,3135,504,6255,5187.34,5328283.9,13652315.8,13652315.8,32632915.50,225596143.34,5232,1526,1,754,72,3356,2577,324,6178,257,0,303,0,53,34,0,390
2022,Kharif,Yavatmal,Ner,29,4,Ner,1,2366,290,4398,3869.4,4302078.59,10286203.7,10286203.7,24874485.99,172124746.95,3758,930,0,488,66,2129,2005,254,4259,175,0,203,0,33,29,0,265
2022,Kharif,Yavatmal,Ner,29,5,Shirajgaon,1,3935,44,9547,7163.49,6736101.32,19118415.2,19118415.2,44972931.72,305478658.5,7705,1884,2,1166,210,6074,2141,738,8628,225,0,551,0,70,50,0,671
2022,Kharif,Yavatmal,Ner,29,6,Watfali,1,2514,261,4918,4540.38,4625812.74,12867961.65,12867961.65,30361736.04,202575626.81,4039,1140,0,1022,66,2299,1792,404,4552,223,0,231,0,52,40,0,323
2022,Kharif,Yavatmal,Ralegaon,29,1,Dhanora,1,573,517,639,955.65,1671214.56,1806187.71,1806187.71,5283589.98,43089884.57,921,235,0,33,40,1006,77,197,850,109,0,33,0,1,7,0,41
2022,Kharif,Yavatmal,Ralegaon,29,2,KinhiJ.,1,863,740,1519,1609.19,2538454.02,3143205.57,3143205.57,8824865.16,69910487.39,1854,403,2,56,116,1868,219,197,1709,353,0,61,0,9,18,0,88
2022,Kharif,Yavatmal,Ralegaon,29,3,Ralegaon,1,662,698,546,1028.38,1700420.86,2052209.89,2052209.89,5804840.64,46467154.19,952,292,0,68,61,915,200,209,985,50,0,34,0,10,17,0,61
2022,Kharif,Yavatmal,Ralegaon,29,4,Wadaki,1,527,649,554,968.54,1667655.36,1859815.69,1859815.69,5387286.74,43545009.85,993,210,0,56,50,951,146,330,759,114,0,21,0,1,4,0,26
2022,Kharif,Yavatmal,Ralegaon,29,5,Wadhona,1,355,382,363,637.83,1141228.44,1157418.02,1157418.02,3456064.48,28707566.72,582,163,0,25,44,555,121,150,499,96,0,24,0,1,9,0,34
2022,Kharif,Yavatmal,Ralegaon,29,6,Warad,1,521,231,1144,962.5,1344539.1,2052600.69,2052600.69,5449740.48,40880551.96,997,378,0,122,188,638,427,71,1165,139,0,38,0,3,10,0,51
2022,Kharif,Yavatmal,Ralegaon,29,7,Zadgaon,1,729,1022,436,1057.81,1955668.71,1852035.19,1852035.19,5659739.09,48143810.12,1150,308,0,49,122,1173,114,327,1108,23,0,34,0,1,13,0,48
2022,Kharif,Yavatmal,Umarkhed,29,1,Bitargaon,1,3004,16,4111,3965.98,3891333.99,11588392,11588392,27068117.99,182728653.2,3221,903,3,527,33,1350,2217,292,3811,24,0,228,0,3,17,0,248
2022,Kharif,Yavatmal,Umarkhed,29,2,Chatari,1,5281,127,7377,6836.74,6457898.84,20292886.5,20292886.5,47043671.84,314807470.15,5822,1681,1,518,62,543,6381,262,7088,154,0,401,0,12,23,0,436
2022,Kharif,Yavatmal,Umarkhed,29,3,Darathi,1,1450,11,2450,1673.14,1810740.85,4552974.25,4552974.25,10916689.35,75931209.56,2035,426,0,124,535,1011,791,74,2376,11,0,108,0,8,6,0,122
2022,Kharif,Yavatmal,Umarkhed,29,4,Dhanki,1,3020,56,4414,4185.11,4273653.47,11972708.43,11972708.43,28219070.33,191876694.86,3525,945,0,283,110,1199,2878,541,3851,78,0,239,0,15,22,0,276
2022,Kharif,Yavatmal,Umarkhed,29,5,Kupti,1,4292,85,6325,5471.41,5368083.67,15891389.4,15891389.4,37150862.47,251166298.41,5106,1302,2,337,227,1308,4538,320,5970,120,0,328,0,9,41,0,378
2022,Kharif,Yavatmal,Umarkhed,29,6,Mulava,1,4219,65,6277,5540.7,5448482.37,15993547.91,15993547.91,37435578.19,253772637.39,5062,1278,2,416,989,1062,3875,120,6050,172,0,482,0,24,23,0,529
2022,Kharif,Yavatmal,Umarkhed,29,7,Ningnur,1,1814,40,3284,2282.29,2709013.66,5971070.4,5971070.4,14651154.46,103947882.48,2617,707,0,166,176,1208,1774,93,3199,32,0,154,0,18,12,0,184
2022,Kharif,Yavatmal,Umarkhed,29,8,Umerkhed,1,2421,23,3343,3155.98,2923996.49,9444831.96,9444831.96,21813660.41,145470334.73,2672,694,0,110,5,500,2751,231,3097,38,0,234,0,2,14,0,250
2022,Kharif,Yavatmal,Umarkhed,29,9,Vidhul,1,4097,125,5544,5321.68,5155023.43,15615736.02,15615736.02,36386495.47,244833343.75,4481,1187,1,433,95,1377,3764,379,5056,234,0,272,0,12,36,0,320
2022,Kharif,Yavatmal,Wani,29,1,Bhalar,1,659,106,920,1008.17,1643251.02,2071835.67,2071835.67,5786922.36,46177041.51,881,145,0,21,10,883,112,107,845,74,0,76,0,74,8,0,158
2022,Kharif,Yavatmal,Wani,29,2,Ganeshpur,1,743,534,1031,1405.88,2322597.87,2848151.28,2848151.28,8018900.43,63651351.55,1344,221,0,14,7,1398,146,126,1256,183,0,64,0,51,6,0,121
2022,Kharif,Yavatmal,Wani,29,3,Kayar,1,1130,158,2012,2028.26,3216904.66,4300860.14,4300860.14,11818624.94,92526387.43,1834,336,0,19,49,2004,98,124,1732,314,0,104,0,108,23,0,235
2022,Kharif,Yavatmal,Wani,29,4,Punwat,1,756,237,929,1134.5,1902998.62,2261545.56,2261545.56,6426089.74,52080894.03,1052,114,0,20,20,932,194,122,978,66,0,71,0,40,5,0,116
2022,Kharif,Yavatmal,Wani,29,5,Rajur,1,1054,448,1346,1785.15,3187936,3306749.05,3306749.05,9801434.10,81518092.91,1577,217,0,50,24,1596,124,180,1398,216,0,140,0,120,7,0,267
2022,Kharif,Yavatmal,Wani,29,6,Rasa,1,991,226,1678,1732.59,2870241.18,3498410.4,3498410.4,9867061.98,78852992.87,1633,271,0,39,49,1662,154,166,1568,170,0,73,0,175,10,0,258
2022,Kharif,Yavatmal,Wani,29,7,Shindola,1,474,145,629,791.08,1288593.98,1627171.18,1627171.18,4542936.34,36258123.37,676,98,0,3,13,711,47,120,547,107,0,29,0,53,6,0,88
2022,Kharif,Yavatmal,Wani,29,8,Shirpur,1,1385,1188,1588,2584.1,4477948.83,4982081.72,4982081.72,14442112.27,118081273.62,2450,322,4,13,24,1681,1058,239,2377,160,0,142,0,51,12,0,205
2022,Kharif,Yavatmal,Wani,29,9,Wani,1,485,161,672,791.46,1339713.91,1556370,1556370,4452453.91,36059772.69,720,113,0,5,19,676,133,113,644,76,0,46,0,22,5,0,73
2022,Kharif,Yavatmal,Yavatmal,29,1,AkolaBajar,1,640,349,993,1007.17,1367832.42,2365461.12,2365461.12,6098754.66,44886096.89,961,381,0,39,20,625,658,105,1197,40,0,35,0,18,6,0,59
2022,Kharif,Yavatmal,Yavatmal,29,2,Arjuna,1,649,82,1234,1160.27,1484314.69,2831768.13,2831768.13,7147850.95,51482696.02,968,348,0,27,54,689,546,108,1171,37,0,45,0,17,5,0,67
2022,Kharif,Yavatmal,Yavatmal,29,3,Hivri,1,923,21,1458,1392.55,1607857.2,3698028.55,3698028.55,9003914.30,62842397.14,1118,361,0,85,21,775,598,72,1365,42,0,81,0,11,5,0,97
2022,Kharif,Yavatmal,Yavatmal,29,4,Kapra(Methad),1,784,258,1351,1324.15,1718524.49,3255129.23,3255129.23,8228782.95,58907351.46,1246,363,0,99,73,511,926,183,1365,61,0,62,0,30,2,0,94
2022,Kharif,Yavatmal,Yavatmal,29,5,Kolambi,1,534,279,738,834.86,1113372.32,2019829.82,2019829.82,5153031.96,37506840.35,739,278,0,58,55,462,442,126,851,40,0,53,0,51,4,0,108
2022,Kharif,Yavatmal,Yavatmal,29,6,Lohara,1,86,84,106,159.99,222637.87,355631.28,355631.28,933900.43,7049197.84,139,51,0,12,4,63,111,19,163,8,0,3,0,3,0,0,6
2022,Kharif,Yavatmal,Yavatmal,29,7,Moha,1,99,47,157,258.3,301663.83,651162.8,651162.8,1603989.43,11351637.37,164,40,0,6,6,82,110,31,129,44,0,9,0,5,0,0,14
2022,Kharif,Yavatmal,Yavatmal,29,8,Savargad,1,415,173,626,813.01,1115136.22,1910159.1,1910159.1,4935454.42,36526759.53,603,196,0,42,69,484,204,97,597,105,0,47,0,66,25,0,138
2022,Kharif,Yavatmal,Yavatmal,29,9,Yavatmal,1,119,87,147,237.2,315205.1,577011.16,577011.16,1469227.42,10617185.59,192,42,0,23,7,104,100,35,159,40,0,5,0,5,1,0,11
2022,Kharif,Yavatmal,Yavatmal,29,10,Yelabara,1,826,214,1450,1463.58,1984540.13,3467075,3467075,8918690.13,65371214.54,1247,415,2,32,138,1046,448,120,1446,98,0,123,0,21,3,0,147
2022,Kharif,Yavatmal,Zari-Jamani,29,1,Khadakdhoa,1,658,396,964,1122.66,1849781.27,2285925.64,2285925.64,6421632.55,51043724.54,1136,224,0,53,136,1043,128,168,1004,188,0,54,0,160,9,0,223
2022,Kharif,Yavatmal,Zari-Jamani,29,2,Matharjun,1,1198,102,2326,1965.91,2881160.99,4466815.22,4466815.22,11814791.43,88310310.16,1900,528,0,15,112,1794,507,217,2111,100,0,77,0,262,17,0,356
2022,Kharif,Yavatmal,Zari-Jamani,29,3,Mukutban,1,1510,158,2695,2363.88,3594948.06,5206016.84,5206016.84,14006981.74,107339123.95,2409,439,5,51,62,2249,491,160,2153,540,0,79,0,470,38,0,587
2022,Kharif,Yavatmal,Zari-Jamani,29,4,Shibla,1,540,360,796,961.63,1468252.6,2067055.43,2067055.43,5602363.46,43073997.65,907,249,0,13,308,615,220,60,961,135,0,31,0,160,3,0,194
2022,Kharif,Yavatmal,Zari-Jamani,29,5,Zari,1,1116,240,1918,1902.6,2702793.01,4444310.96,4444310.96,11591414.93,85664536.69,1689,469,0,38,93,1097,930,166,1542,450,0,104,0,159,11,0,274
2023,Kharif,Yavatmal,Arni,29,1,Anjankhed,1,4346,64,11265,7705.5,11329,33398369.78,21545946.91,54955645.69,339046752.54,8299,3023,7,547,852,4352,5578,256,10684,389,0,271,0,0,9,0,280
2023,Kharif,Yavatmal,Arni,29,2,Arni,1,3644,115,8035,6134.54,8149.92,26434405.99,17454923.53,43897479.44,275074035.2,5938,2211,1,363,568,3161,4058,368,7400,382,0,176,0,0,2,0,178
2023,Kharif,Yavatmal,Arni,29,3,Borgaon,1,4431,103,10302,8166.3,10405,36407969.31,22581234.94,58999609.25,365438724.92,7809,2596,0,569,399,6501,2936,1388,8130,887,0,382,0,0,1,0,383
2023,Kharif,Yavatmal,Arni,29,4,Jawala,1,4833,51,9954,8446.8,10005,36492068.98,23935148.4,60437222.38,380671681.55,7366,2639,0,504,464,5242,3795,1087,8493,425,0,406,0,0,9,0,415
2023,Kharif,Yavatmal,Arni,29,5,Lonbehel,1,4421,162,10474,7655.25,10636,33078835.59,21726400.64,54815872.23,340241556.57,8075,2556,5,437,760,4843,4596,257,9779,600,0,364,0,0,2,0,366
2023,Kharif,Yavatmal,Arni,29,6,Sawali,1,4607,49,12111,8475.52,12160,37206204.46,23547714.6,60766079.06,371978582.73,9015,3145,0,949,1295,4049,5867,407,11279,474,0,302,0,0,2,0,304
2023,Kharif,Yavatmal,Babulgaon,29,1,Babhulgaon,1,3234,117,7268,6709.84,7385,29464653.72,19348063.62,48820102.34,299899708.07,5966,1414,5,509,333,4563,1980,444,6695,246,0,193,0,123,0,0,316
2023,Kharif,Yavatmal,Babulgaon,29,2,Gharfal,1,3914,153,8348,7770.19,8501,34004606.41,22268258.49,56281365.90,349444885.55,6742,1757,2,627,310,5959,1605,1426,6800,275,0,207,0,114,0,0,321
2023,Kharif,Yavatmal,Babulgaon,29,3,Pahur,1,1920,21,4365,3567.87,4386,15204086.6,10631928.14,25840400.74,158779349.29,3510,874,2,551,168,3163,504,226,4040,120,0,94,0,46,2,0,142
2023,Kharif,Yavatmal,Babulgaon,29,4,Sawar,1,3716,85,7815,7515.68,7900,33073738.19,21442640.67,54524278.86,338185275.06,6123,1766,11,796,278,3760,3066,477,7180,243,0,244,0,88,0,0,332
2023,Kharif,Yavatmal,Babulgaon,29,5,Weni,1,3590,67,8240,7218.89,8307,32056727.74,20667211.32,52732246.06,322210042.26,6522,1781,4,736,472,4966,2133,399,7756,152,0,130,0,80,0,0,210
2023,Kharif,Yavatmal,Darwha,29,1,BoriKhu.,1,4269,6,9482,8208.75,9488,34875337.33,23617122.96,58501948.29,366775099.67,7354,2132,2,734,96,4823,3835,469,8834,185,0,259,0,0,4,0,263
2023,Kharif,Yavatmal,Darwha,29,2,Chikhali,1,4281,13,10718,8016.17,10731,33324267.79,22334831.02,55669829.81,350005812.17,8540,2191,0,635,174,5212,4710,423,10177,131,0,371,0,0,6,0,377
2023,Kharif,Yavatmal,Darwha,29,3,DarwhaKhand1,1,4714,49,12815,7984.82,12864,33435691.14,22465555.98,55914111.12,349059218,10005,2855,4,481,174,4465,7744,448,12179,237,0,260,0,0,2,0,262
2023,Kharif,Yavatmal,Darwha,29,4,Ladkhed,1,3249,30,7045,6230.76,7075,26793092.38,17759797.17,44559964.55,280594836.88,5609,1462,4,478,347,3168,3082,402,6528,145,0,268,0,0,1,0,269
2023,Kharif,Yavatmal,Darwha,29,5,Lohi,1,4706,59,10404,8606.06,10462.12,35676808.02,24276108.95,59963379.09,381068045.21,8003,2460,0,1211,186,5540,3526,705,9516,242,0,360,0,0,3,0,363
2023,Kharif,Yavatmal,Darwha,29,6,Mahagaon,1,4876,47,11924,8742.62,11970.54,37478428.02,24570302.92,62060701.48,388455990.09,9140,2831,0,704,648,4507,6112,291,11531,149,0,394,0,0,4,0,398
2023,Kharif,Yavatmal,Darwha,29,7,Mangkinhi,1,4592,20,10889,8211.66,10909,33780354.86,22937145.11,56728408.97,361968453.37,8407,2498,4,707,636,3558,6008,334,10341,234,0,359,0,0,0,0,359
2023,Kharif,Yavatmal,Digras,29,1,Digras,1,2411,25,5285,4681.82,5310,20050942.25,13387388.55,33443640.80,208647447.08,4078,1230,2,182,207,2914,2007,291,4925,94,0,156,0,0,0,0,156
2023,Kharif,Yavatmal,Digras,29,2,Kalgaon,1,4869,173,10437,8455.9,10610,37228728.46,23612699.45,60852037.91,383924790.19,8161,2449,0,483,767,4062,5298,998,9301,311,0,267,0,0,0,0,267
2023,Kharif,Yavatmal,Digras,29,3,Singad,1,2977,50,7096,5290.78,7146,23257306.93,14949519.9,38213972.83,238532906.72,5405,1741,0,211,771,3431,2733,301,6755,90,0,172,0,0,0,0,172
2023,Kharif,Yavatmal,Digras,29,4,Tivri,1,4667,74,10708,8387.31,10781.66,37295582.2,23329801.42,60636165.28,379737535.85,8380,2400,2,289,571,6158,3764,510,10077,195,0,312,0,0,1,0,313
2023,Kharif,Yavatmal,Digras,29,5,Tuptakli,1,3582,107,8098,6044.8,8205,26652892.95,17002777.2,43663875.15,273227304.54,6290,1915,0,207,373,5026,2599,391,7612,202,0,221,0,0,0,0,221
2023,Kharif,Yavatmal,Ghatanji,29,1,Ghatanji,1,2748,79,6681,5565.74,6760,25033434.63,15498335.66,40538530.29,249273243.27,5006,1754,0,350,614,4392,1404,282,6000,478,0,259,0,0,2,0,261
2023,Kharif,Yavatmal,Ghatanji,29,2,Ghoti,1,3446,80,9888,7308.68,9968,32192238.53,20220882.71,52423089.24,320029640.55,7363,2605,0,714,1506,4388,3360,925,8469,574,0,312,0,0,1,0,313
2023,Kharif,Yavatmal,Ghatanji,29,3,Kurli,1,3363,134,8746,6879.23,8880,30620629.17,19033182.4,49662691.57,304355510.03,6697,2183,0,488,1524,4247,2621,653,7554,673,0,310,0,0,2,0,312
2023,Kharif,Yavatmal,Ghatanji,29,4,Prawa,1,3327,48,9786,6916.31,9834,29599460.85,19405217.01,49014511.86,300271777.54,7179,2649,6,697,1241,5176,2720,998,8419,417,0,422,0,0,2,0,424
2023,Kharif,Yavatmal,Ghatanji,29,5,SakhraKhurd,1,3484,74,8888,7504.37,8962,33632978.32,20892922.56,54534862.88,332565537.46,6689,2266,7,426,1377,5471,1688,825,7482,655,0,336,0,0,4,0,340
2023,Kharif,Yavatmal,Ghatanji,29,6,Shiroli,1,4275,263,11022,8737.36,11285,39157557.74,24368131.16,63536973.90,388632312.18,8422,2863,0,873,1227,6358,2827,611,10029,645,0,528,0,0,2,0,530
2023,Kharif,Yavatmal,Ghatanji,29,7,Shivni,1,2650,44,7097,5780.92,7141,25831171.35,16224154.36,42062466.71,256716436.02,5222,1914,5,335,1410,3187,2209,503,6350,288,0,195,0,0,1,0,196
2023,Kharif,Yavatmal,Kalamb,29,1,Jodmoha,1,2268,90,6394,6646.04,6484,29372558.71,18691168.86,48070211.57,292025668.24,5038,1440,6,600,1501,2867,1516,531,5415,538,0,422,0,21,0,0,443
2023,Kharif,Yavatmal,Kalamb,29,2,Kalamb,1,2390,31,5993,5584.4,6024,25239602.68,15724238.04,40969864.72,246182386.2,4564,1460,0,718,629,2992,1685,295,5008,721,0,389,0,67,0,0,456
2023,Kharif,Yavatmal,Kalamb,29,3,Kotha,1,2657,48,6298,5366.83,6346,23927625.96,15332206.18,39266178.14,238806499.61,4975,1368,3,644,481,3679,1542,149,5907,290,0,312,0,49,0,0,361
2023,Kharif,Yavatmal,Kalamb,29,4,Metikheda,1,2916,58,7992,6820.87,8050,30324386.69,19133496.77,49465933.46,300048547.61,5947,2098,5,456,1715,3401,2478,357,6862,831,0,440,0,19,1,0,460
2023,Kharif,Yavatmal,Kalamb,29,5,Pimpalgaon(Ruikar),1,2915,16,6874,6043.09,6890,27475566.82,17006008.53,44488465.35,268176304.44,5352,1538,0,524,535,4007,1824,190,6284,416,0,451,0,0,2,0,453
2023,Kharif,Yavatmal,Kalamb,29,6,Sawargaon,1,2982,70,6834,6143.12,6904,27816305.2,17171129.76,44994338.96,274157050.57,5375,1529,0,801,407,4256,1440,193,6194,517,0,414,0,36,1,0,451
2023,Kharif,Yavatmal,Kelapur,29,1,Chalbardi,1,2538,93,5495,5834.8,5588,26287082.11,16239464.33,42532134.44,263972087.92,3964,1624,0,160,1298,2633,1497,344,4948,296,0,309,0,0,0,0,309
2023,Kharif,Yavatmal,Kelapur,29,2,Kelapur,1,2829,43,6084,6319.94,6127,28939143.52,17397975.35,46343245.87,284968628.64,4590,1537,0,262,1205,2604,2056,491,5431,205,0,422,0,0,0,0,422
2023,Kharif,Yavatmal,Kelapur,29,3,Kranji,1,2450,168,5811,5849.57,5979,26615241.56,16218737.17,42839957.73,262476347,4497,1478,4,262,1474,3141,1102,278,5354,347,0,283,0,0,0,0,283
2023,Kharif,Yavatmal,Kelapur,29,4,Pahapal,1,2596,59,5684,5807.4,5743,26542187.38,15968259.06,42516189.44,262089526.32,4055,1688,0,105,1159,3661,818,648,4890,205,0,343,0,0,0,0,343
2023,Kharif,Yavatmal,Kelapur,29,5,Pandharkawada,1,2189,53,4871,4667.41,4924,21166225.44,12976295.34,34147444.78,210362701.08,3611,1313,0,165,889,2165,1705,394,4322,208,0,222,0,0,0,0,222
2023,Kharif,Yavatmal,Kelapur,29,6,Patanbori,1,2495,65,5168,5559.67,5233,25514594.14,15176470.54,40696297.68,251286695.94,3819,1414,0,163,989,2559,1522,707,4302,224,0,384,0,0,0,0,384
2023,Kharif,Yavatmal,Kelapur,29,7,Runza,1,3305,133,8928,7379.21,9061,33030624.16,20975249.1,54014934.26,327061372.49,6548,2501,12,332,2120,3744,2865,679,7900,482,0,375,0,0,2,0,377
2023,Kharif,Yavatmal,Mahagaon,29,1,Fulsawangi,1,4644,40,10237,7197.2,10277,31316132.63,20170536.54,51496946.17,324947158.79,7744,2530,3,610,1383,3759,4525,337,9851,89,0,374,0,0,0,0,374
2023,Kharif,Yavatmal,Mahagaon,29,2,Gunj,1,5437,85,11201,7646.68,11286,32085884.03,21695621.59,53792791.62,344033337.01,8683,2601,2,646,117,3899,6624,469,10548,269,0,461,0,0,5,0,466
2023,Kharif,Yavatmal,Mahagaon,29,3,Hivra,1,5014,101,10998,8432.81,11099,36092970.45,23974382.11,60078451.56,379473269.87,8485,2610,4,351,541,3114,7093,518,10392,189,0,464,0,0,7,0,471
2023,Kharif,Yavatmal,Mahagaon,29,4,KaliDoulatkhan,1,5163,111,13015,8177.32,13126,36150204.85,22722737.55,58886068.40,365599779.25,10031,3095,0,997,1627,4643,5859,578,12064,484,0,449,0,0,1,0,450
2023,Kharif,Yavatmal,Mahagaon,29,5,Kasola,1,4317,38,10075,6382.38,10113,27546936.63,18046123.51,45603173.14,287597810.35,7863,2250,0,591,660,4581,4281,528,9464,121,0,390,0,0,0,0,390
2023,Kharif,Yavatmal,Mahagaon,29,6,Mahagaon,1,4594,59,10518,6797.18,10577,28906199.61,19126015.99,48042792.60,303311834.43,7985,2590,2,568,1248,2579,6182,546,9902,129,0,312,0,0,19,0,331
2023,Kharif,Yavatmal,Mahagaon,29,7,Morath,1,4066,91,9228,5705.63,9319,24519068.58,15897115.25,40425502.83,256829611.78,7023,2295,1,506,794,3552,4467,254,8883,182,0,348,0,0,1,0,349
2023,Kharif,Yavatmal,Maregaon,29,1,Botoni,1,2715,199,6810,7590.36,7009,35092947.33,20826783.78,55926740.11,338330670.21,5580,1429,0,179,2075,4027,728,873,5530,606,0,408,0,0,0,0,408
2023,Kharif,Yavatmal,Maregaon,29,2,Kumbha,1,2762,170,6675,6557.13,6845,30418159.21,17998124.34,48423128.55,293557511.76,5531,1314,0,203,875,5230,537,662,5579,604,0,241,0,0,0,0,241
2023,Kharif,Yavatmal,Maregaon,29,3,Mardi,1,3196,195,7429,6721.06,7623.08,31149257.96,18398884.72,49555765.76,302157015.69,6216,1408,0,282,598,6015,729,826,6406,392,0,208,0,0,0,0,208
2023,Kharif,Yavatmal,Maregaon,29,4,Maregaon,1,3221,211,7717,6837.48,7928,31670431.17,18779286.1,50457645.27,306544267.12,6426,1499,3,390,579,6286,673,679,6820,429,0,297,0,0,1,0,298
2023,Kharif,Yavatmal,Maregaon,29,5,Wanoja,1,2946,208,6487,6089.51,6695,28101095.81,16636811.63,44744602.44,274654336.41,5588,1107,0,233,407,5342,713,768,5482,445,0,207,0,0,0,0,207
2023,Kharif,Yavatmal,Ner,29,1,Malkhed,1,3836,57,8088,7853.34,8145,33536744.62,22799592.64,56344482.26,353979965.42,6027,2118,0,991,384,4327,2443,487,7325,333,0,279,0,0,8,0,287
2023,Kharif,Yavatmal,Ner,29,2,Manikwada,1,4264,26,10957,8212.09,10983,34845319.82,23710793.55,58567096.37,363429601.13,8720,2263,0,1047,207,7326,2403,588,9940,455,0,245,0,0,12,0,257
2023,Kharif,Yavatmal,Ner,29,3,Mozar,1,4112,14,8896,7639.33,8910,31292307.61,21941528.07,53242745.68,337614473.1,6780,2130,0,1189,119,4444,3158,425,8219,266,0,195,0,0,85,0,280
2023,Kharif,Yavatmal,Ner,29,4,Ner,1,3590,18,7314,6389.44,7331.58,27043098.45,18549281.28,45599711.31,287406728.6,5774,1558,0,911,157,3192,3072,366,6780,186,0,176,0,0,19,0,195
2023,Kharif,Yavatmal,Ner,29,5,Shirajgaon,1,5129,16,11686,9572.73,11701.9,38814776.24,28209446.11,67035924.25,424566138.61,9367,2330,5,1799,258,7121,2524,921,10490,291,0,222,0,0,63,0,285
2023,Kharif,Yavatmal,Ner,29,6,Watfali,1,3341,3,6995,6453.86,6998,26817061.98,19184261.15,46008321.13,289608121.27,5363,1635,0,1571,91,3292,2044,580,6164,254,0,197,0,0,116,0,313
2023,Kharif,Yavatmal,Pusad,29,1,BeloraBu.,1,4501,75,10622,8007.53,10697,32950252.24,23710378.84,56671328.08,362994197.54,8458,2237,2,720,580,6822,2575,528,9581,588,0,263,0,0,128,0,391
2023,Kharif,Yavatmal,Pusad,29,2,BoriKh.,1,4078,46,10415,6890.95,10459.3,29003817.06,19265693.06,48279969.42,304405810.53,8160,2301,0,512,1150,5268,3531,232,10018,211,0,134,0,0,2,0,136
2023,Kharif,Yavatmal,Pusad,29,3,Bramhangaon,1,4321,29,10182,7628.28,10211,31047400.66,22528344.75,53585956.41,341771832.95,8287,1924,0,373,1364,5775,2699,411,9564,236,0,215,0,0,9,0,224
2023,Kharif,Yavatmal,Pusad,29,4,GoulKhurd,1,5347,110,13073,8678.61,13183,37132757.34,24265174.42,61411114.76,387544462.92,10418,2765,0,993,3332,5265,3593,440,12508,235,0,183,0,0,1,0,184
2023,Kharif,Yavatmal,Pusad,29,5,JambBazar,1,4793,77,9821,7519.37,9898,30803666.31,22008188.81,52821753.12,338496665.54,7738,2158,2,409,604,4550,4335,240,9374,284,0,171,0,0,6,0,177
