district,taluka,revenue_circle,lat,lon,year,ET_mean_mm8d,ET_anom_mm8d,SMAP_sm_mean,SMAP_sm_anom,SAR_VH_mean_dB,SAR_CR_mean_dB
Yavatmal,Pusad,BeloraBu.,19.8858198,77.484612,2025,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112
Yavatmal,Pusad,BoriKh.,19.8858198,77.484612,2018,,,0.3100879703550309,-0.0095293269740245,-14.987689593778205,-7.719011858260302
Yavatmal,Pusad,BoriKh.,19.8858198,77.484612,2019,,,0.3067718230138035,-0.0128454743152519,-15.376886665006296,-8.447543358320535
Yavatmal,Pusad,BoriKh.,19.8858198,77.484612,2020,,,0.3343135124410733,0.0146962151120177,-13.999336833820797,-7.8406045698621405
Yavatmal,Pusad,BoriKh.,19.8858198,77.484612,2021,23.296814529323168,0.4405646573364729,0.3318751161690593,0.0122578188400038,-14.733622363635398,-8.089594370715231
Yavatmal,Pusad,BoriKh.,19.8858198,77.484612,2022,22.70462404885071,-0.1516258231359813,0.3404398001463478,0.0208225028172922,-14.718746725780331,-8.127216937190092
Yavatmal,Pusad,BoriKh.,19.8858198,77.484612,2023,22.053633954374806,-0.8026159176118839,0.3063817895203863,-0.0132355078086691,-14.957877047544324,-8.238021133289624
Yavatmal,Pusad,BoriKh.,19.8858198,77.484612,2024,22.995644799912085,0.1393949279253841,0.3374428183659271,0.0178255210368715,-14.499772669157174,-8.04614493521603
Yavatmal,Pusad,BoriKh.,19.8858198,77.484612,2025,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112
Yavatmal,Pusad,Bramhangaon,19.8858198,77.484612,2018,,,0.3100879703550309,-0.0095293269740245,-14.987689593778205,-7.719011858260302
Yavatmal,Pusad,Bramhangaon,19.8858198,77.484612,2019,,,0.3067718230138035,-0.0128454743152519,-15.376886665006296,-8.447543358320535
Yavatmal,Pusad,Bramhangaon,19.8858198,77.484612,2020,,,0.3343135124410733,0.0146962151120177,-13.999336833820797,-7.8406045698621405
Yavatmal,Pusad,Bramhangaon,19.8858198,77.484612,2021,23.296814529323168,0.4405646573364729,0.3318751161690593,0.0122578188400038,-14.733622363635398,-8.089594370715231
Yavatmal,Pusad,Bramhangaon,19.8858198,77.484612,2022,22.70462404885071,-0.1516258231359813,0.3404398001463478,0.0208225028172922,-14.718746725780331,-8.127216937190092
Yavatmal,Pusad,Bramhangaon,19.8858198,77.484612,2023,22.053633954374806,-0.8026159176118839,0.3063817895203863,-0.0132355078086691,-14.957877047544324,-8.238021133289624
Yavatmal,Pusad,Bramhangaon,19.8858198,77.484612,2024,22.995644799912085,0.1393949279253841,0.3374428183659271,0.0178255210368715,-14.499772669157174,-8.04614493521603
Yavatmal,Pusad,Bramhangaon,19.8858198,77.484612,2025,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112
Yavatmal,Pusad,GoulKhurd,19.8858198,77.484612,2018,,,0.3100879703550309,-0.0095293269740245,-14.987689593778205,-7.719011858260302
Yavatmal,Pusad,GoulKhurd,19.8858198,77.484612,2019,,,0.3067718230138035,-0.0128454743152519,-15.376886665006296,-8.447543358320535
Yavatmal,Pusad,GoulKhurd,19.8858198,77.484612,2020,,,0.3343135124410733,0.0146962151120177,-13.999336833820797,-7.8406045698621405
Yavatmal,Pusad,GoulKhurd,19.8858198,77.484612,2021,23.296814529323168,0.4405646573364729,0.3318751161690593,0.0122578188400038,-14.733622363635398,-8.089594370715231
Yavatmal,Pusad,GoulKhurd,19.8858198,77.484612,2022,22.70462404885071,-0.1516258231359813,0.3404398001463478,0.0208225028172922,-14.718746725780331,-8.127216937190092
Yavatmal,Pusad,GoulKhurd,19.8858198,77.484612,2023,22.053633954374806,-0.8026159176118839,0.3063817895203863,-0.0132355078086691,-14.957877047544324,-8.238021133289624
Yavatmal,Pusad,GoulKhurd,19.8858198,77.484612,2024,22.995644799912085,0.1393949279253841,0.3374428183659271,0.0178255210368715,-14.499772669157174,-8.04614493521603
Yavatmal,Pusad,GoulKhurd,19.8858198,77.484612,2025,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112
Yavatmal,Pusad,JambBazar,19.8858198,77.484612,2018,,,0.3100879703550309,-0.0095293269740245,-14.987689593778205,-7.719011858260302
Yavatmal,Pusad,JambBazar,19.8858198,77.484612,2019,,,0.3067718230138035,-0.0128454743152519,-15.376886665006296,-8.447543358320535
Yavatmal,Pusad,JambBazar,19.8858198,77.484612,2020,,,0.3343135124410733,0.0146962151120177,-13.999336833820797,-7.8406045698621405
Yavatmal,Pusad,JambBazar,19.8858198,77.484612,2021,23.296814529323168,0.4405646573364729,0.3318751161690593,0.0122578188400038,-14.733622363635398,-8.089594370715231
Yavatmal,Pusad,JambBazar,19.8858198,77.484612,2022,22.70462404885071,-0.1516258231359813,0.3404398001463478,0.0208225028172922,-14.718746725780331,-8.127216937190092
Yavatmal,Pusad,JambBazar,19.8858198,77.484612,2023,22.053633954374806,-0.8026159176118839,0.3063817895203863,-0.0132355078086691,-14.957877047544324,-8.238021133289624
Yavatmal,Pusad,JambBazar,19.8858198,77.484612,2024,22.995644799912085,0.1393949279253841,0.3374428183659271,0.0178255210368715,-14.499772669157174,-8.04614493521603
Yavatmal,Pusad,JambBazar,19.8858198,77.484612,2025,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112
Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2018,,,0.3087229451961872,-0.0107791736995129,-16.636483970969902,-8.034185969550588
Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2019,,,0.3067634668966452,-0.0127386519990549,-16.81052327539372,-8.551868687545845
Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2020,,,0.330140044919489,0.0106379260237888,-15.523468452220197,-7.922222775658245
Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2021,21.38023119591294,-0.182724434234721,0.3300595892512895,0.0105574703555892,-15.70745996395678,-7.835232268456258
Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2022,21.47191925545986,-0.0910363746878091,0.3268940104127965,0.0073918915170962,-16.614678352010444,-8.487534006776087
Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2023,20.904446408288223,-0.6585092218594495,0.3062836991113382,-0.0132184197843619,-16.726720229104764,-8.32926342071165
Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2024,21.75833074411569,0.1953751139680221,0.3292482452156452,0.009746126319945,-16.04203951588098,-8.337948942995276
Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2025,22.557679279976774,0.9947236498291112,0.3280515098218323,0.008549390926132,-16.308995842887956,-8.776030897825667
Yavatmal,Pusad,Pusad,19.8858198,77.484612,2018,,,0.3100879703550309,-0.0095293269740245,-14.987689593778205,-7.719011858260302
Yavatmal,Pusad,Pusad,19.8858198,77.484612,2019,,,0.3067718230138035,-0.0128454743152519,-15.376886665006296,-8.447543358320535
Yavatmal,Pusad,Pusad,19.8858198,77.484612,2020,,,0.3343135124410733,0.0146962151120177,-13.999336833820797,-7.8406045698621405
Yavatmal,Pusad,Pusad,19.8858198,77.484612,2021,23.296814529323168,0.4405646573364729,0.3318751161690593,0.0122578188400038,-14.733622363635398,-8.089594370715231
Yavatmal,Pusad,Pusad,19.8858198,77.484612,2022,22.70462404885071,-0.1516258231359813,0.3404398001463478,0.0208225028172922,-14.718746725780331,-8.127216937190092
Yavatmal,Pusad,Pusad,19.8858198,77.484612,2023,22.053633954374806,-0.8026159176118839,0.3063817895203863,-0.0132355078086691,-14.957877047544324,-8.238021133289624
Yavatmal,Pusad,Pusad,19.8858198,77.484612,2024,22.995644799912085,0.1393949279253841,0.3374428183659271,0.0178255210368715,-14.499772669157174,-8.04614493521603
Yavatmal,Pusad,Pusad,19.8858198,77.484612,2025,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112
Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2018,,,0.3100879703550309,-0.0095293269740245,-14.987689593778205,-7.719011858260302
Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2019,,,0.3067718230138035,-0.0128454743152519,-15.376886665006296,-8.447543358320535
Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2020,,,0.3343135124410733,0.0146962151120177,-13.999336833820797,-7.8406045698621405
Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2021,23.296814529323168,0.4405646573364729,0.3318751161690593,0.0122578188400038,-14.733622363635398,-8.089594370715231
Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2022,22.70462404885071,-0.1516258231359813,0.3404398001463478,0.0208225028172922,-14.718746725780331,-8.127216937190092
Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2023,22.053633954374806,-0.8026159176118839,0.3063817895203863,-0.0132355078086691,-14.957877047544324,-8.238021133289624
Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2024,22.995644799912085,0.1393949279253841,0.3374428183659271,0.0178255210368715,-14.499772669157174,-8.04614493521603
Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2025,23.441110880756533,0.5848610087698474,0.3341635217950518,0.0145462244659963,-14.766383751529078,-8.23671189408112
Yavatmal,Pusad,Warud,20.3821244,77.623086,2018,,,0.303650623581381,-0.0057257616498498,-15.869539899905456,-7.761405085742457
Yavatmal,Pusad,Warud,20.3821244,77.623086,2019,,,0.3041420678871009,-0.0052343173441301,-16.424837867600345,-8.5259838114768
Yavatmal,Pusad,Warud,20.3821244,77.623086,2020,,,0.3214597720593781,0.0120833868281472,-15.08193787711171,-7.913724811580922
Yavatmal,Pusad,Warud,20.3821244,77.623086,2021,21.443060606971457,-0.107048804192091,0.3266577994712362,0.0172814142400051,-15.345781383450689,-7.804851278961513
Yavatmal,Pusad,Warud,20.3821244,77.623086,2022,21.67089916872898,0.1207897575654342,0.3109987332075489,0.0016223479763178,-15.994524690052511,-8.074520613229497
Yavatmal,Pusad,Warud,20.3821244,77.623086,2023,20.700570100293564,-0.8495393108699792,0.2926924988564696,-0.0166838863747613,-16.475572286853115,-8.31042432011649
Yavatmal,Pusad,Warud,20.3821244,77.623086,2024,21.5899027623313,0.0397933511677534,0.327699720710086,0.0183233354788549,-15.469394853091051,-8.02345663385036
Yavatmal,Pusad,Warud,20.3821244,77.623086,2025,22.7588002344525,1.2086908232889464,0.3153093750888844,0.0059329898576534,-15.613841789187132,-8.101992416506791
Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2018,,,0.3238968273967688,-0.0085619136782771,-15.425440269148732,-7.504831983961122
Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2019,,,0.3253724712813234,-0.0070862697937225,-16.157007096827737,-7.917573354788553
Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2020,,,0.3400920371562453,0.0076332960811995,-14.780898992117816,-7.448375522730068
Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2021,22.808784467083473,0.2874606819936734,0.3472014250571391,0.0147426839820931,-14.61218891884872,-7.385346271791482
Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2022,22.402956828101185,-0.1183669569886226,0.3398640411883466,0.0074053001133006,-15.911854748587794,-7.801026138228399
Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2023,21.54319326475204,-0.9781305203377596,0.316358351273047,-0.0161003898019989,-15.906252783867885,-7.695190690506756
Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2024,22.515029018357534,-0.0062947667322595,0.3434077517601533,0.0109490106851074,-15.667002759277334,-7.60579198793475
Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2025,23.565556081400857,1.0442322963110566,0.3389161275959783,0.0064573865209323,-15.346791377198253,-7.709312906258911
Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2018,,,0.3157313169063933,-0.0095131896762941,-16.3283145145844,-8.084327635071022
Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2019,,,0.3265185346214956,0.0012740280388082,-16.842822863410905,-8.53596518610319
Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2020,,,0.3295193002233441,0.0042747936406567,-15.431169864155535,-7.995397120538331
Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2021,22.156907536830147,0.1827895060514234,0.3452836429096056,0.0200391363269181,-15.722760080435002,-7.753225765238846
Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2022,21.89557531892079,-0.0785427118579368,0.3322654074123404,0.007020900829653,-16.805494774349423,-8.265694560002121
Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2023,21.025519058064287,-0.9485989727144398,0.30941223387653,-0.0158322727061574,-16.74582542327699,-8.083988193190992
Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2024,22.064332077651436,0.0902140468727042,0.3322907000493909,0.0070461934667035,-16.46615932426309,-8.135600382271909
Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2025,22.754394347190647,0.7802763164119186,0.3303810052439394,0.0051364986612519,-16.360375560456728,-8.29413792582866
Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2018,,,0.3157313169063933,-0.0095131896762941,-16.3283145145844,-8.084327635071022
Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2019,,,0.3265185346214956,0.0012740280388082,-16.842822863410905,-8.53596518610319
Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2020,,,0.3295193002233441,0.0042747936406567,-15.431169864155535,-7.995397120538331
Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2021,22.156907536830147,0.1827895060514234,0.3452836429096056,0.0200391363269181,-15.722760080435002,-7.753225765238846
Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2022,21.89557531892079,-0.0785427118579368,0.3322654074123404,0.007020900829653,-16.805494774349423,-8.265694560002121
Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2023,21.025519058064287,-0.9485989727144398,0.30941223387653,-0.0158322727061574,-16.74582542327699,-8.083988193190992
Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2024,22.064332077651436,0.0902140468727042,0.3322907000493909,0.0070461934667035,-16.46615932426309,-8.135600382271909
Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2025,22.754394347190647,0.7802763164119186,0.3303810052439394,0.0051364986612519,-16.360375560456728,-8.29413792582866
Yavatmal,Ralegaon,Wadaki,20.3277662,78.6036857,2018,,,0.3157313169063933,-0.0095131896762941,-16.3283145145844,-8.084327635071022
Yavatmal,Ralegaon,Wadaki,20.3277662,78.6036857,2019,,,0.3265185346214956,0.0012740280388082,-16.842822863410905,-8.53596518610319
Yavatmal,Ralegaon,Wadaki,20.3277662,78.6036857,2020,,,0.3295193002233441,0.0042747936406567,-15.431169864155535,-7.995397120538331
Yavatmal,Ralegaon,Wadaki,20.3277662,78.6036857,2021,22.156907536830147,0.1827895060514234,0.3452836429096056,0.0200391363269181,-15.722760080435002,-7.753225765238845
Yavatmal,Ralegaon,Wadaki,20.3277662,78.6036857,2022,21.89557531892079,-0.0785427118579368,0.3322654074123404,0.007020900829653,-16.805494774349423,-8.265694560002121
Yavatmal,Ralegaon,Wadaki,20.3277662,78.6036857,2023,21.025519058064287,-0.9485989727144398,0.30941223387653,-0.0158322727061574,-16.74582542327699,-8.083988193190992
Yavatmal,Ralegaon,Wadaki,20.3277662,78.6036857,2024,22.064332077651436,0.0902140468727042,0.3322907000493909,0.0070461934667035,-16.46615932426309,-8.135600382271909
Yavatmal,Ralegaon,Wadaki,20.3277662,78.6036857,2025,22.754394347190647,0.7802763164119186,0.3303810052439394,0.0051364986612519,-16.360375560456728,-8.29413792582866
Yavatmal,Ralegaon,Wadhona,20.0099074,78.362968,2018,,,0.3256044524090063,-0.006080633014336,-15.62620754140171,-7.654799602181422
Yavatmal,Ralegaon,Wadhona,20.0099074,78.362968,2019,,,0.3249874845769957,-0.0066976008463466,-16.321096921886426,-7.98433676596604
Yavatmal,Ralegaon,Wadhona,20.0099074,78.362968,2020,,,0.3355672305912194,0.0038821451678771,-14.972789774008096,-7.571526691538407
Yavatmal,Ralegaon,Wadhona,20.0099074,78.362968,2021,22.309751026963745,0.3162468915896547,0.348950640187649,0.0172655547643067,-15.36088547085788,-7.611939134236611
Yavatmal,Ralegaon,Wadhona,20.0099074,78.362968,2022,21.654561322897184,-0.3389428124768943,0.3415485835930667,0.0098634981697243,-16.294728932853012,-7.989304963267937
Yavatmal,Ralegaon,Wadhona,20.0099074,78.362968,2023,21.088333141533365,-0.9051709938407192,0.3137250614399571,-0.0179600239833851,-16.09944740702029,-7.874308797063728
Yavatmal,Ralegaon,Wadhona,20.0099074,78.362968,2024,22.0809785300784,0.087474394704319,0.3365994145020909,0.0049143290787486,-15.807785647596283,-7.726626474699923
Yavatmal,Ralegaon,Wadhona,20.0099074,78.362968,2025,22.93458753833914,0.9410834029650604,0.3369952163253618,0.0053101309020195,-15.567904444050118,-7.730189107758149
Yavatmal,Ralegaon,Warad,20.3277662,78.6036857,2018,,,0.3157313169063933,-0.0095131896762941,-16.3283145145844,-8.084327635071022
Yavatmal,Ralegaon,Warad,20.3277662,78.6036857,2019,,,0.3265185346214956,0.0012740280388082,-16.842822863410905,-8.53596518610319
Yavatmal,Ralegaon,Warad,20.3277662,78.6036857,2020,,,0.3295193002233441,0.0042747936406567,-15.431169864155535,-7.995397120538331
Yavatmal,Ralegaon,Warad,20.3277662,78.6036857,2021,22.156907536830147,0.1827895060514234,0.3452836429096056,0.0200391363269181,-15.722760080435002,-7.753225765238846
Yavatmal,Ralegaon,Warad,20.3277662,78.6036857,2022,21.89557531892079,-0.0785427118579368,0.3322654074123404,0.007020900829653,-16.805494774349423,-8.265694560002121
Yavatmal,Ralegaon,Warad,20.3277662,78.6036857,2023,21.025519058064287,-0.9485989727144398,0.30941223387653,-0.0158322727061574,-16.74582542327699,-8.083988193190992
Yavatmal,Ralegaon,Warad,20.3277662,78.6036857,2024,22.064332077651436,0.0902140468727042,0.3322907000493909,0.0070461934667035,-16.46615932426309,-8.135600382271909
Yavatmal,Ralegaon,Warad,20.3277662,78.6036857,2025,22.754394347190647,0.7802763164119186,0.3303810052439394,0.0051364986612519,-16.360375560456728,-8.29413792582866
Yavatmal,Ralegaon,Zadgaon,20.3647045,78.5494566,2018,,,0.313474652762954,-0.0098272583431104,-16.30251964847427,-7.738474454460881
Yavatmal,Ralegaon,Zadgaon,20.3647045,78.5494566,2019,,,0.3253606642560756,0.002058753150011,-16.973194086875786,-8.217247753670337
Yavatmal,Ralegaon,Zadgaon,20.3647045,78.5494566,2020,,,0.3294676949862329,0.0061657838801683,-15.690266550102082,-7.842609390386689
Yavatmal,Ralegaon,Zadgaon,20.3647045,78.5494566,2021,21.03102813429918,1.788451711788626e-05,0.3434516414105187,0.0201497303044542,-15.949338298745484,-7.587062843088407
Yavatmal,Ralegaon,Zadgaon,20.3647045,78.5494566,2022,21.113628455697267,0.0826182059151936,0.3296817932343087,0.0063798821282443,-16.613840589222008,-8.010661175146112
Yavatmal,Ralegaon,Zadgaon,20.3647045,78.5494566,2023,20.145539391024663,-0.8854708587574018,0.307412002188094,-0.0158899089179704,-16.745023498792982,-7.922319788814603
Yavatmal,Ralegaon,Zadgaon,20.3647045,78.5494566,2024,21.028920065726854,-0.0020901840552272,0.3302312516602501,0.0069293405541855,-16.701426663541632,-7.890562019670509
Yavatmal,Ralegaon,Zadgaon,20.3647045,78.5494566,2025,21.99697165529472,0.9659614055126382,0.3280036529511142,0.0047017418450497,-16.49717859777991,-7.861918951825213
Yavatmal,Umarkhed,Bitargaon,19.5434015,77.9196095,2018,,,0.3240133415161854,-0.0176778680956255,-16.07375177429269,-8.182522064670184
Yavatmal,Umarkhed,Bitargaon,19.5434015,77.9196095,2019,,,0.3395111673809604,-0.0021800422308505,-16.481577444625476,-8.45865333722015
Yavatmal,Umarkhed,Bitargaon,19.5434015,77.9196095,2020,,,0.3545444386675988,0.0128532290557878,-15.049840661105828,-7.839672987876263
Yavatmal,Umarkhed,Bitargaon,19.5434015,77.9196095,2021,23.425547831210327,1.1101748175154909,0.3559044094905929,0.0142131998787819,-15.633968871537538,-7.821932934452246
Yavatmal,Umarkhed,Bitargaon,19.5434015,77.9196095,2022,22.232939184699696,-0.0824338289951388,0.3544168072459926,0.0127255976341817,-15.89148087887906,-8.018548367680529
Yavatmal,Umarkhed,Bitargaon,19.5434015,77.9196095,2023,21.127030620132594,-1.188342393562244,0.326248214147627,-0.0154429954641839,-16.193197044561618,-8.11413305501601
Yavatmal,Umarkhed,Bitargaon,19.5434015,77.9196095,2024,22.465252784163432,0.1498797704686054,0.3450062725581387,0.0033150629463277,-15.678236552007933,-8.000115876022988
Yavatmal,Umarkhed,Bitargaon,19.5434015,77.9196095,2025,22.443016741490133,0.1276437277953044,0.3562976062680447,0.0146063966562336,-15.365490152290509,-8.084633598472328
Yavatmal,Umarkhed,Chatari,20.022095,78.0492353,2018,,,0.3125180293910141,-0.0105532482259364,-15.805401252264168,-7.809291072755593
Yavatmal,Umarkhed,Chatari,20.022095,78.0492353,2019,,,0.3117952941040462,-0.0112759835129043,-15.991292280511216,-8.062458300213747
Yavatmal,Umarkhed,Chatari,20.022095,78.0492353,2020,,,0.3321654594754644,0.0090941818585136,-15.14531477134124,-7.788384543126287
Yavatmal,Umarkhed,Chatari,20.022095,78.0492353,2021,22.578212342057867,0.0106675346312893,0.3343498104768909,0.0112785328599403,-15.171983105166388,-7.666990222036098
Yavatmal,Umarkhed,Chatari,20.022095,78.0492353,2022,22.23059346665403,-0.3369513407725555,0.3324189466169101,0.0093476689999594,-15.856864801420048,-8.023989160057193
Yavatmal,Umarkhed,Chatari,20.022095,78.0492353,2023,21.837371114735944,-0.7301736926906407,0.3085648494118277,-0.0145064282051229,-15.928667696368969,-8.007694937488568
Yavatmal,Umarkhed,Chatari,20.022095,78.0492353,2024,22.67471130199682,0.1071664945702321,0.3303769764041754,0.0073056987872248,-15.468421174049809,-7.995583581887678
Yavatmal,Umarkhed,Chatari,20.022095,78.0492353,2025,23.57205054148023,1.0045057340536432,0.333687793252683,0.0106165156357322,-15.33520531502114,-8.292435655243597
Yavatmal,Umarkhed,Darathi,19.5982171,77.9140993,2018,,,0.3258793360351836,-0.0169534391550056,-15.297058353628492,-7.772311206003591
Yavatmal,Umarkhed,Darathi,19.5982171,77.9140993,2019,,,0.3401911121895785,-0.0026416630006108,-15.557917980807863,-7.975986485393985
Yavatmal,Umarkhed,Darathi,19.5982171,77.9140993,2020,,,0.3555066259754929,0.0126738507853034,-14.52563246549304,-7.661221970731344
Yavatmal,Umarkhed,Darathi,19.5982171,77.9140993,2021,25.237417032146375,1.2377578852297833,0.3568472589688383,0.0140144837786489,-14.96581592460775,-7.746614637175147
Yavatmal,Umarkhed,Darathi,19.5982171,77.9140993,2022,23.584517490347707,-0.4151416565688919,0.3554537364568548,0.0126209612666654,-15.057502738189314,-7.837111282993719
Yavatmal,Umarkhed,Darathi,19.5982171,77.9140993,2023,23.229315516771205,-0.7703436301453838,0.3275008137943399,-0.0153319613958492,-15.391762281203532,-7.907506333515469
Yavatmal,Umarkhed,Darathi,19.5982171,77.9140993,2024,24.024446151267327,0.0247870043507301,0.3473204910840146,0.0044877158938251,-15.054045884656166,-7.799680297412611
Yavatmal,Umarkhed,Darathi,19.5982171,77.9140993,2025,24.053596295249235,0.0539371483326362,0.3575381994530729,0.0147054242628835,-14.818741076509069,-7.942980833595682
Yavatmal,Umarkhed,Dhanki,19.566954,77.8423365,2018,,,0.316506570250877,-0.0177406961202723,-16.57748413979832,-8.252337917679208
Yavatmal,Umarkhed,Dhanki,19.566954,77.8423365,2019,,,0.3307047356471794,-0.0035425307239699,-16.678627474064406,-8.742447161327393
Yavatmal,Umarkhed,Dhanki,19.566954,77.8423365,2020,,,0.3481317481337512,0.0138844817626018,-15.355719583735144,-8.100291955602616
Yavatmal,Umarkhed,Dhanki,19.566954,77.8423365,2021,22.24277980202517,0.879804554040523,0.3481091141944456,0.0138618478232963,-16.0087309649909,-8.128795101634132
Yavatmal,Umarkhed,Dhanki,19.566954,77.8423365,2022,21.754585594125217,0.391610346140568,0.3464900574395427,0.0122427910683935,-16.16882672851336,-8.350657834276848
Yavatmal,Umarkhed,Dhanki,19.566954,77.8423365,2023,20.02914142091845,-1.333833827066196,0.3212787886024206,-0.0129684777687286,-16.47416364246561,-8.501974556553428
Yavatmal,Umarkhed,Dhanki,19.566954,77.8423365,2024,21.740959269619427,0.3779840216347882,0.3383643578565993,0.00411709148545,-15.87015311406423,-8.367809429985527
Yavatmal,Umarkhed,Dhanki,19.566954,77.8423365,2025,21.31538124090378,-0.0475940070808525,0.3482632931618175,0.0140160267906681,-15.658976010770036,-8.42337040939402
Yavatmal,Umarkhed,Kupti,19.6557633,77.638042,2018,,,0.307320361453144,-0.0179959408311512,-16.486806100131766,-7.780262499094075
Yavatmal,Umarkhed,Kupti,19.6557633,77.638042,2019,,,0.3216876387525322,-0.0036286635317632,-16.484541780307715,-8.151193622460369
Yavatmal,Umarkhed,Kupti,19.6557633,77.638042,2020,,,0.3416297534653111,0.0163134511810159,-15.432885550121718,-7.612350230418107
Yavatmal,Umarkhed,Kupti,19.6557633,77.638042,2021,21.85479653546407,0.3626861002273192,0.3393239755876684,0.014007673303373,-15.940965509647976,-7.542208087569923
Yavatmal,Umarkhed,Kupti,19.6557633,77.638042,2022,21.84559571555641,0.353485280319665,0.3395777155500564,0.014261413265761,-16.015430359544933,-7.758628673199169
Yavatmal,Umarkhed,Kupti,19.6557633,77.638042,2023,20.26257862190591,-1.2295318133308442,0.3115425411129583,-0.013773761171337,-16.31095155237502,-7.7640209453034705
Yavatmal,Umarkhed,Kupti,19.6557633,77.638042,2024,22.151202571406223,0.6590921361694823,0.3341891091515913,0.008872806867296,-15.5251578625142,-7.613529762232983
Yavatmal,Umarkhed,Kupti,19.6557633,77.638042,2025,21.579299322079233,0.0871888868424837,0.3345156753429711,0.0091993730586759,-15.694175968301016,-7.655169790396283
Yavatmal,Umarkhed,Mulava,19.5982171,77.9140993,2018,,,0.3258793360351836,-0.0169534391550056,-15.297058353628492,-7.772311206003591
Yavatmal,Umarkhed,Mulava,19.5982171,77.9140993,2019,,,0.3401911121895785,-0.0026416630006108,-15.557917980807863,-7.975986485393985
Yavatmal,Umarkhed,Mulava,19.5982171,77.9140993,2020,,,0.3555066259754929,0.0126738507853034,-14.52563246549304,-7.661221970731344
Yavatmal,Umarkhed,Mulava,19.5982171,77.9140993,2021,25.237417032146375,1.2377578852297833,0.3568472589688383,0.0140144837786489,-14.96581592460775,-7.746614637175147
Yavatmal,Umarkhed,Mulava,19.5982171,77.9140993,2022,23.584517490347707,-0.4151416565688919,0.3554537364568548,0.0126209612666654,-15.057502738189314,-7.837111282993719
Yavatmal,Umarkhed,Mulava,19.5982171,77.9140993,2023,23.229315516771205,-0.7703436301453838,0.3275008137943399,-0.0153319613958492,-15.391762281203532,-7.907506333515469
Yavatmal,Umarkhed,Mulava,19.5982171,77.9140993,2024,24.024446151267327,0.0247870043507301,0.3473204910840146,0.0044877158938251,-15.054045884656166,-7.799680297412611
Yavatmal,Umarkhed,Mulava,19.5982171,77.9140993,2025,24.053596295249235,0.0539371483326362,0.3575381994530729,0.0147054242628835,-14.818741076509069,-7.942980833595682
Yavatmal,Umarkhed,Ningnur,19.672191,77.8497648,2018,,,0.3220095979148021,-0.0169494531655821,-16.296321120344512,-8.015138132849453
